Date,Open,High,Low,Close,Volume
2020-03-11,42.5489,43.1746,37.9251,38.2292,2575810.8331094
2020-03-12,36.5763,37.7933,34.5518,35.7371,2883408.2982713
2020-03-13,36.5262,42.2686,35.7205,37.5798,3351602.5287057
2020-03-16,37.5877,40.5577,35.1036,39.4884,3566754.2602732
2020-03-17,40.838,42.3679,39.0771,40.6896,3503467.1763181
2020-03-18,41.1342,42.2853,38.6659,39.382,2552311.6153901
2020-03-19,39.8996,41.7097,39.2581,41.5454,2258724.4591701
2020-03-20,43.3547,44.1614,42.5164,43.2562,4288261.8411322
2020-03-23,42.7791,43.9144,40.4014,40.903,1677119.6741416
2020-03-24,43.1904,43.2729,40.8539,41.2159,1878852.87328
2020-03-25,43.1253,43.1578,40.8705,42.121,1631901.1203686
2020-03-26,41.7097,43.5199,41.2159,43.5199,1846458.7993597
2020-03-27,43.5199,43.8652,42.3019,42.729,2063086.5581141
2020-03-30,43.0752,43.8819,41.7256,43.1746,1780143.4129033
2020-03-31,43.6016,45.823,43.0752,45.823,3421757.6343051
2020-04-01,44.4249,46.0198,43.6016,45.7246,2372771.1735156
2020-04-02,47.7808,51.5486,47.221,49.525,5057871.7482326
2020-04-03,50.1832,52.5196,49.0153,50.068,9126328.445949
2020-04-06,52.0258,52.6515,50.6102,52.4863,2898324.4804906
2020-04-07,53.3096,55.8755,53.3096,53.3913,3252273.979054
2020-04-08,53.6382,54.6426,51.9933,53.3096,2636333.6379303
2020-04-09,54.2137,54.7735,51.9933,53.3588,2443815.0819161
2020-04-14,54.2963,54.3623,52.684,53.5231,3046916.1487743
2020-04-15,53.9678,53.9678,50.9397,51.0065,2221900.0276257
2020-04-16,49.6401,50.4626,48.7025,49.3606,3938195.3069185
2020-04-17,50.5943,50.8245,49.4925,50.3809,2660601.0270845
2020-04-20,51.0065,51.3518,49.5575,50.923,2091139.0408872
2020-04-21,50.3484,50.3484,47.8791,48.5373,1519950.6605167
2020-04-22,48.5373,50.43,47.3194,50.068,1909140.4504208
2020-04-23,50.5943,50.8413,49.7552,50.561,1785365.8406293
2020-04-24,50.2648,50.5943,49.9863,50.0513,1102453.4687263
2020-04-27,50.5777,50.5777,48.1269,48.8994,1347603.7173688
2020-04-28,49.0478,50.43,47.9126,49.7886,1382933.9132182
2020-04-29,50.1998,50.9898,49.2122,50.5285,2064077.7837732
2020-04-30,50.9898,52.1576,50.7587,51.3026,3028243.3237301
2020-05-04,50.2983,50.4134,48.8994,48.9652,1643169.9108115
2020-05-05,49.1954,50.3149,49.1954,49.7719,1615782.0385837
2020-05-06,49.3606,49.3606,47.3194,48.1594,4220383.9370755
2020-05-07,48.3071,50.3809,47.5506,50.068,1782699.4322262
2020-05-08,50.496,51.9933,50.2323,51.6805,1612996.1368463
2020-05-11,51.6805,52.4213,51.0882,51.763,1093246.7918243
2020-05-12,51.8281,53.4739,51.5979,53.0951,1718150.2710543
2020-05-13,52.8158,52.9309,51.17,51.6146,1384115.1901804
2020-05-14,51.3677,51.6146,49.2614,50.496,1757155.1714423
2020-05-15,51.2851,51.7463,49.6735,49.9028,1170502.0775463
2020-05-18,50.6769,53.1444,50.5943,53.0301,1728852.321683
2020-05-19,53.6875,53.9678,52.2894,52.4863,1652176.2941246
2020-05-20,52.1576,53.3913,51.8615,53.1119,1670813.8401844
2020-05-21,52.8483,53.0301,52.0592,52.3878,993613.24966218
2020-05-22,52.1576,52.2727,51.4169,51.4169,749924.23379379
2020-05-25,52.0592,52.4704,51.7297,51.8773,241873.85521837
2020-05-26,52.8158,54.6918,52.5689,54.1812,1528690.7443989
2020-05-27,54.5433,57.175,54.2963,54.741,2229283.5776554
2020-05-28,54.741,56.5011,54.0495,55.4976,1509687.8901456
2020-05-29,55.1189,55.2673,53.6875,54.922,2939437.0156898
2020-06-01,55.777,55.9422,54.7076,55.6952,742009.2229343
2020-06-02,55.7278,55.9422,54.5433,55.777,1972059.9501188
2020-06-03,55.9422,57.2093,55.7937,56.5669,1872506.0701796
2020-06-04,56.5669,56.8464,55.8095,56.6329,1453981.235714
2020-06-05,56.7155,60.3841,56.6663,59.7918,2987073.8869432
2020-06-08,60.0546,60.4667,58.4755,58.9035,1981861.8176289
2020-06-09,58.8209,59.0511,56.8297,57.1926,1801545.2380972
2020-06-10,57.3402,57.9983,56.8297,57.4878,1864465.875827
2020-06-12,55.1189,55.8262,53.0626,54.5934,2275784.6932168
2020-06-15,53.8359,53.8359,51.5811,51.6146,1995661.5906961
2020-06-16,52.7498,55.3332,52.7498,54.7076,1819641.0810414
2020-06-17,55.1189,55.2841,53.4897,54.3789,1964545.5264373
2020-06-18,54.3789,55.0038,53.3096,54.2137,1930435.3006297
2020-06-19,54.6751,55.0371,53.8517,54.494,7498186.2444688
2020-06-22,54.5433,54.5433,53.4739,53.5723,956809.30268936
2020-06-23,54.1321,55.415,54.1154,54.6092,1168777.9594367
2020-06-24,54.6259,54.6426,52.7173,52.7173,1238801.0533526
2020-06-25,52.6515,53.7701,51.6312,53.1611,1409298.6948978
2020-06-26,53.4739,53.9844,52.3061,52.4213,917595.0044584
2020-06-29,52.4213,53.1444,51.2033,52.3228,1256274.3929265
2020-06-30,52.4863,52.7173,51.1374,51.5153,1419538.7046338
2020-07-01,51.8281,52.0917,50.8413,52.0592,1051438.9192226
2020-07-02,52.3386,53.3096,52.1901,52.256,1546507.769563
2020-07-03,52.5689,52.5846,51.4502,52.1901,538344.78390678
2020-07-06,53.227,53.3755,51.8281,52.6515,1469567.7186373
2020-07-07,52.6515,52.6515,51.9107,52.0917,942745.50625491
2020-07-08,51.9607,52.01,50.3641,50.8079,2215913.9805918
2020-07-09,51.0065,51.1541,50.068,50.3484,1410575.5665275
2020-07-10,50.1832,50.5452,49.3606,50.5285,1037359.1903435
2020-07-13,51.365,51.9336,51.0135,51.3316,789635.85190191
2020-07-14,51.8334,53.589,48.923,48.923,3793278.3431734
2020-07-15,49.7262,49.7262,47.9697,48.1033,4211774.7268451
2020-07-16,48.0031,49.8765,47.4512,49.6585,1969052.1321891
2020-07-17,49.9766,50.1603,48.7052,49.5918,900786.27542968
2020-07-20,49.5417,50.0435,48.6216,49.4916,1067575.0714838
2020-07-21,49.7763,50.7631,49.2745,49.9599,1177731.993289
2020-07-22,50.01,50.177,49.1568,49.1568,763663.69117792
2020-07-23,49.5918,49.6752,48.17,48.1867,923979.36260674
2020-07-24,48.0031,48.3546,47.3678,48.3546,957792.56212611
2020-07-27,48.3546,48.4046,47.3678,47.6182,821680.55007323
2020-07-28,48.0364,49.308,47.6682,47.9363,977356.46603489
2020-07-29,47.9363,47.9697,46.6648,47.0163,869649.72659925
2020-07-30,46.9161,46.9495,44.2229,44.323,1171935.9975583
2020-07-31,44.4909,45.5778,43.7211,44.5576,1285735.7590128
2020-08-03,44.7747,45.0093,43.8546,44.3397,846702.45428138
2020-08-04,44.7412,44.9091,44.0726,44.6412,1301309.7235868
2020-08-05,45.1595,46.4812,44.6578,45.2264,1269447.1104964
2020-08-06,45.2264,45.5945,43.0858,43.7879,1481530.7084511
2020-08-07,43.8714,44.9426,43.8546,44.8581,937917.97554809
2020-08-10,45.1595,45.243,44.0893,44.4909,678187.26405419
2020-08-11,44.7913,45.8116,44.3397,45.5778,1325837.7220131
2020-08-12,45.7447,46.9828,45.4108,46.381,1445423.2369126
2020-08-13,46.5145,48.2711,46.3309,46.5813,1554209.9684842
2020-08-14,46.7149,47.083,45.7948,46.4812,752779.55546833
2020-08-17,46.4144,47.3177,46.0796,47.3177,1086129.5412254
2020-08-18,47.3343,47.3343,44.8248,44.8414,1644189.5872645
2020-08-19,44.9926,44.9926,43.9724,43.9724,1256582.7995322
2020-08-20,43.9724,45.8116,43.7378,44.8925,957622.99539454
2020-08-21,45.2931,45.3775,44.156,44.3397,751987.48536651
2020-08-24,44.6912,44.9926,44.0058,44.4742,868666.4671625
2020-08-25,44.9091,46.1463,44.7747,44.9091,1504423.3552447
2020-08-26,44.8248,45.9627,44.6077,45.3941,1277692.150565
2020-08-27,45.5945,45.6446,44.5075,45.0761,667382.79056749
2020-08-28,44.8414,45.0594,43.671,43.838,1418884.3363744
2020-08-31,44.0726,44.6578,42.3495,42.3495,2392765.253428
2020-09-01,42.534,43.0357,41.396,42.0823,1294525.9162923
2020-09-02,42.4505,42.751,41.7053,42.0656,1106658.4960629
2020-09-03,42.2826,42.8178,41.9821,42.2326,853872.05434102
2020-09-04,41.9144,42.8345,41.8143,42.0489,678816.59561498
2020-09-07,42.6509,42.6509,41.8143,42.1825,385302.27342735
2020-09-08,42.3661,42.5006,40.0253,40.2256,1462374.2199108
2020-09-09,40.3925,41.6641,40.3012,41.346,2316093.7779965
2020-09-10,41.6474,41.8811,40.3925,41.1623,841673.49195383
2020-09-11,41.3627,41.4048,40.6606,41.4048,779631.41473932
2020-09-14,41.9821,42.0489,40.8108,40.903,585857.60969884
2020-09-15,40.9777,41.3213,40.3178,40.6438,917555.17334695
2020-09-16,40.7528,40.7528,39.7485,39.8908,914996.87796059
2020-09-17,41.346,41.7142,39.7651,41.7142,1557070.9803175
2020-09-18,41.7229,41.7229,40.2335,40.2335,1982855.3193515
2020-09-21,40.2423,40.6351,38.687,38.8873,1173704.4989063
2020-09-22,38.9295,39.1386,37.4656,37.9673,1501156.0660746
2020-09-23,37.6747,38.687,37.6501,37.7748,1039538.5211553
2020-09-24,37.6334,37.7001,36.6712,36.8549,1182104.3112936
2020-09-25,36.8804,37.5825,36.8381,37.1563,1009433.0290954
2020-09-28,37.6334,39.0297,37.2064,38.8873,1115798.0290913
2020-09-29,39.0209,39.1386,37.6501,37.767,1022656.9580943
2020-09-30,37.7582,38.5525,37.4989,38.3443,1077054.8760071
2020-10-01,38.7371,38.846,37.5156,37.5156,905810.68563021
2020-10-02,37.332,37.3487,36.5456,36.7468,1423600.3399692
2020-10-05,37.4656,39.0042,37.4656,38.4691,1170090.1100508
2020-10-06,39.2888,39.4726,38.6782,39.1298,966293.65933969
2020-10-07,39.1052,39.1967,38.5947,39.1052,811817.22884833
2020-10-08,39.2388,39.2634,38.4444,39.0209,991658.11110624
2020-10-09,38.8038,38.8038,37.5745,38.3275,1498117.5212875
2020-10-12,38.4523,38.6202,37.2819,37.3821,1372847.5377692
2020-10-13,37.3987,37.6334,36.0939,36.7468,1698782.1086075
2020-10-14,36.7969,36.847,35.8101,36.2116,2128100.0362422
2020-10-15,35.7934,35.919,34.0869,34.1203,1881957.423909
2020-10-16,34.137,35.5007,33.4683,35.2082,1451510.5687728
2020-10-19,35.9023,36.2951,35.3585,35.6598,1511009.1450138
2020-10-20,35.6255,36.0271,34.6555,35.5007,1037610.6953615
2020-10-21,35.5342,36.0438,34.9569,34.9569,794826.41473874
2020-10-22,34.7064,35.2829,34.2881,34.9902,1013823.5556081
2020-10-23,35.1405,35.7099,34.7398,34.9234,1641137.3860962
2020-10-26,34.5218,34.7731,33.5518,33.5518,994397.35354172
2020-10-27,33.6186,33.7021,31.8542,32.3225,2264493.1421387
2020-10-28,31.7794,32.6151,31.1098,31.5615,1581602.3928391
2020-10-29,33.2003,33.2346,31.5615,32.6072,2309308.8326703
2020-10-30,32.5905,32.5905,31.4025,31.8629,1810212.4879471
2020-11-02,32.2135,32.6072,31.7794,32.5404,1479424.2116716
2020-11-03,32.783,35.8601,32.6986,35.7679,3515344.8137503
2020-11-04,35.6255,35.7266,33.6352,34.296,1987284.5389439
2020-11-05,34.4472,34.8733,33.8031,34.1036,1837367.0636651
2020-11-06,34.0535,34.1036,32.4147,32.9999,1559971.8232623
2020-11-09,33.5518,37.9673,33.05,37.7502,4855184.878483
2020-11-10,38.4691,41.6385,37.7169,40.092,4667301.525809
2020-11-12,39.991,40.9777,38.1184,39.2388,3177118.3619209
2020-11-13,39.1799,39.1799,37.8003,38.2687,1405753.7259795
2020-11-16,39.172,41.5472,38.9796,41.4804,3262237.4470734
2020-11-17,41.8064,43.3863,40.9866,42.1157,4217627.6241636
2020-11-18,42.1157,43.8714,41.6886,43.8213,2133264.4243487
2020-11-19,43.1526,43.3028,41.8477,42.0489,1909734.5029972
2020-11-20,42.0656,42.1825,40.4347,41.8477,3246305.0024964
2020-11-23,43.3195,44.2229,42.316,43.939,2084756.9588023
2020-11-24,44.323,45.4777,44.2562,45.1763,2483465.2463095
2020-11-25,45.5945,46.1631,44.4909,44.7412,2257144.8710935
2020-11-26,44.758,45.3098,44.4574,45.1595,861139.52513163
2020-11-27,44.9926,44.9926,43.9891,44.758,1026356.6993314
2020-11-30,44.156,48.5715,42.3828,46.2799,9190882.1592479
2020-12-01,47.6682,48.0698,46.6648,47.6516,2805347.2860664
2020-12-02,47.8695,47.8695,46.2131,47.0997,1929125.4260791
2020-12-03,47.25,47.4846,46.3976,46.3976,1751284.0656156
2020-12-04,47.1832,48.17,46.5646,48.0865,1985883.6218529
2020-12-07,48.2034,50.0601,47.5681,49.8431,3161783.3840155
2020-12-08,49.7596,50.7464,49.1735,50.177,2543330.2687757
2020-12-09,50.177,52.2683,50.0935,51.5987,3074807.0310381
2020-12-10,51.6488,52.1514,50.2613,51.8334,2574135.6503653
2020-12-11,51.9336,51.9336,49.9766,51.7999,2558034.7770885
2020-12-14,51.8835,52.8535,50.3615,50.8967,1392835.9275228
2020-12-15,50.177,50.5452,49.3914,50.0935,1371549.0435362
2020-12-16,50.1436,51.4318,49.9433,50.2279,1198015.1332673
2020-12-17,50.445,50.9301,47.5848,48.923,2760363.1668351
2020-12-18,48.5048,49.7086,48.4213,48.9064,2380298.1155465
2020-12-21,48.0031,48.0698,44.758,45.8625,2514571.0682825
2020-12-22,45.946,47.25,45.3608,47.0497,1313418.3814653
2020-12-23,47.4512,48.5048,47.1165,48.0197,853598.9267197
2020-12-28,48.9731,50.1269,48.923,49.8431,991663.80126501
2020-12-29,50.177,51.0135,49.2068,49.5082,1016180.4193737
2020-12-30,49.5082,49.5918,48.17,48.2711,1736194.9025695
2021-01-04,49.2912,50.6963,49.0232,49.3246,1229397.4969569
2021-01-05,49.09,50.3281,48.5883,49.8431,1744441.0806698
2021-01-07,51.365,52.6022,50.8466,52.6022,2551715.2867502
2021-01-08,52.6866,54.3421,52.4687,53.5056,2421154.5936007
2021-01-11,53.5223,53.69,52.2683,53.0372,1427733.6713052
2021-01-12,53.5223,53.9405,52.1005,52.9036,1643847.0397061
2021-01-13,53.4221,53.4722,51.1137,51.2982,1459340.2272506
2021-01-14,51.0135,52.1005,50.3448,51.7999,1071586.6334219
2021-01-15,51.4151,51.5821,49.5751,50.2279,1530769.9284162
2021-01-18,50.01,51.6664,49.0066,51.5987,1402049.4326153
2021-01-19,52.1849,52.4352,50.5952,50.7297,949974.28396584
2021-01-20,50.7631,51.1814,49.8597,50.5786,1040130.2976682
2021-01-21,50.5952,51.097,49.8431,50.278,1139247.1734133
2021-01-22,49.7596,50.2613,48.5883,49.9098,1777079.8314175
2021-01-25,50.177,50.3615,48.0865,48.4213,1240485.3403507
2021-01-26,48.1366,49.8932,47.3177,49.0066,1287057.013881
2021-01-27,49.09,49.6585,47.5848,47.8361,1670104.8464007
2021-01-28,47.3343,48.9731,46.9996,48.5048,1536304.1768432
2021-01-29,48.0865,48.1533,46.8326,46.8493,3015463.2271158
2021-02-01,47.25,48.7218,47.0329,47.8194,1440809.6561758
2021-02-02,48.5215,49.7429,48.4213,49.3747,1403640.4010095
2021-02-03,49.5082,50.177,48.7052,49.2745,1010758.8360905
2021-02-04,50.177,50.6963,48.9064,48.9064,1319900.6103447
2021-02-05,49.4916,50.0768,48.9731,49.1234,876279.89960678
2021-02-08,49.692,50.3949,48.8396,50.1436,1700216.0286194
2021-02-09,50.2613,51.6154,49.525,50.5285,2218144.5228326
2021-02-10,50.8967,51.2648,49.1401,49.7086,1199018.8772756
2021-02-11,49.8431,50.3448,49.1735,49.7086,1117564.2543758
2021-02-12,49.7086,50.0267,48.8062,49.9766,688236.08445524
2021-02-15,50.7965,51.2147,50.177,50.4951,967963.151925
2021-02-16,50.8299,51.6831,50.5117,51.5153,1850660.412601
2021-02-17,51.5153,52.1005,50.7965,51.1304,1381407.8126341
2021-02-18,51.0803,51.4819,49.3581,49.3581,1534561.8502255
2021-02-19,49.6084,50.9467,49.5082,50.7464,1339215.285299
2021-02-22,50.4283,50.5618,49.6419,49.7763,834640.45570485
2021-02-23,50.0935,51.3817,49.1568,49.9433,1660535.1373687
2021-02-24,50.1937,50.4617,49.5417,50.1436,1764060.7481346
2021-02-25,51.0135,51.3983,50.0935,50.1102,1676119.3442285
2021-02-26,48.7218,49.7596,48.5883,49.2068,2356594.0521112
2021-03-01,50.177,50.5952,49.525,50.5117,1314019.2622322
2021-03-02,50.5117,51.147,49.9265,50.9301,1260763.9282019
2021-03-03,50.9467,51.6322,50.3281,50.3448,1424826.0001699
2021-03-04,50.177,51.6831,49.8431,51.4151,1940593.3720793
2021-03-05,51.0302,54.2752,51.0302,53.3219,3731460.4582147
2021-03-08,54.2752,56.3657,54.0239,55.7471,3923670.6076231
2021-03-09,55.7972,56.784,55.4458,56.0819,2443563.5768982
2021-03-10,56.7006,58.4395,56.299,58.0722,2867530.4792186
2021-03-11,58.2057,59.2927,56.4993,57.269,2205692.1793639
2021-03-12,57.2022,58.1056,56.3824,57.8042,1221608.8076223
2021-03-15,57.7875,58.7075,57.1355,57.1689,1012313.3874685
2021-03-16,57.219,57.7875,55.1953,55.5801,1700829.4277356
2021-03-17,55.1786,55.3288,52.2683,54.6435,3751881.3000354
2021-03-18,54.4422,55.5969,53.69,54.4756,1312645.6579033
2021-03-19,52.7867,54.1251,52.7533,53.2551,2351644.7520066
2021-03-22,52.6866,54.2752,52.4019,53.589,873406.36942415
2021-03-23,53.69,53.7401,52.1005,52.72,1072715.5609234
2021-03-24,52.1849,53.2551,51.85,52.5354,1297830.7605103
2021-03-25,52.4352,52.8368,51.4318,51.7666,1303180.6477929
2021-03-26,52.1681,53.5556,51.6831,52.72,1374548.8952437
2021-03-29,52.6866,54.7604,52.6866,53.6066,1236033.3601232
2021-03-30,53.8403,54.5257,53.1382,54.0073,1147535.4586886
2021-03-31,54.2586,54.3253,52.9871,53.0706,1352827.2831265
2021-04-01,53.104,53.9906,53.0872,53.69,1046692.1887704
2021-04-06,53.5389,55.5292,53.5389,55.3622,2159803.3248869
2021-04-07,55.5969,56.6838,55.3789,55.5292,2257101.6258868
2021-04-08,56.0986,56.132,53.9906,54.0239,1464485.2688172
2021-04-09,54.1083,54.6935,53.3553,54.0407,936683.21109337
2021-04-12,54.0073,54.5091,53.1216,54.1918,755317.3662831
2021-04-13,54.3087,54.3087,53.1382,53.1549,1069892.104138
2021-04-14,53.4387,54.8605,53.2718,54.8605,985412.59283206
2021-04-15,55.0951,56.5669,54.9774,56.3491,2371084.610454
2021-04-16,56.3491,56.6337,55.5125,56.1654,1162474.401543
2021-04-19,56.0318,56.5669,55.2788,55.4123,1181844.8400534
2021-04-20,55.5125,56.3824,55.1119,55.3622,1195143.8791481
2021-04-21,55.1285,55.6971,54.8605,55.5468,819236.05786242
2021-04-22,55.6136,56.5336,55.6136,55.9809,1625119.5891376
2021-04-23,55.8306,55.9308,54.9607,55.6136,1100379.9748678
2021-04-26,55.7638,55.9809,55.0274,55.8306,778266.91466448
2021-04-27,55.9641,56.0819,55.3789,55.9641,1311670.3646889
2021-04-28,56.1153,56.3324,55.4958,56.1654,1155606.3798986
2021-04-29,56.617,57.5872,56.4493,56.4493,1635951.3753864
2021-04-30,57.0687,57.0687,55.7805,55.7972,1071071.1050367
2021-05-04,56.1821,57.0521,55.6971,56.132,1853214.1558604
2021-05-05,56.5669,57.8376,56.3156,57.7541,1543730.9720796
2021-05-06,57.9544,59.3762,57.219,57.6205,2489583.305027
2021-05-07,58.5406,58.8745,57.9211,58.5572,1320872.4894638
2021-05-10,58.7909,60.631,58.7909,60.0291,1723104.123286
2021-05-11,59.979,60.4641,59.1592,60.3797,1469275.2444761
2021-05-12,60.3797,61.8524,59.4272,61.2163,2125504.185808
2021-05-13,60.631,62.2531,59.8278,61.8858,2377212.9114573
2021-05-14,62.5044,64.2776,62.3032,63.9429,1805672.8792744
2021-05-17,64.3946,65.1467,63.123,63.9429,1716648.0691371
2021-05-18,64.5114,64.8128,63.8092,64.2267,1236882.3318128
2021-05-19,63.8092,63.826,62.3542,62.8893,1876272.9552903
2021-05-20,62.8893,64.3611,62.5545,64.311,1027374.0997208
2021-05-21,64.3946,64.7961,63.5579,63.5579,915745.70285571
2021-05-24,63.5579,64.0263,63.1397,63.3076,800106.88208425
2021-05-25,63.9094,63.9094,62.7715,63.6248,1421477.9107452
2021-05-26,63.6581,64.1933,63.2232,64.1933,942867.27565275
2021-05-27,64.1265,65.833,63.6916,65.4648,2408062.6762854
2021-05-28,65.5316,66.8865,65.5316,66.8531,1174132.3988464
2021-05-31,67.0034,69.1448,66.7362,68.4085,1260276.8506106
2021-06-01,68.4085,70.4488,67.9067,68.3083,1485633.3129296
2021-06-02,68.3249,69.0103,67.1703,67.89,1221448.3451447
2021-06-04,68.1237,68.8768,67.7231,68.1914,810970.53322224
2021-06-07,68.3918,69.6967,68.0069,68.1914,639628.47211439
2021-06-08,68.158,68.3083,67.2214,67.7397,894170.89683497
2021-06-09,68.158,68.4251,65.9833,67.1369,1664464.7610204
2021-06-10,66.9032,69.2283,66.5517,69.2283,1329815.1429986
2021-06-11,69.0103,69.0771,67.6554,68.0235,731778.31745237
2021-06-14,68.3918,69.4955,68.2248,69.4955,848604.10534481
2021-06-15,69.7634,69.9304,68.5588,68.8935,912080.10257125
2021-06-16,68.7933,69.6967,67.6554,67.6554,1193366.273546
2021-06-17,67.4718,68.8101,67.3215,68.0736,1034354.786509
