Date,Open,High,Low,Close,Volume
2022-09-23,53.7791,53.7791,50.4639,50.7034,1363620.9224019
2022-09-26,48.8064,49.1747,46.3568,47.5908,2454368.6715404
2022-09-27,47.9776,49.9851,47.9776,49.322,1742828.8669546
2022-09-28,48.8432,50.4455,47.6461,50.0956,1616457.7105685
2022-09-29,51.1638,51.1638,48.6222,49.1747,1107980.2782751
2022-09-30,49.7272,51.348,48.6406,49.3036,1553449.1379996
2022-10-03,49.3036,49.451,47.2409,48.6959,1590411.821644
2022-10-04,49.2668,51.4216,49.0826,51.4216,1576201.4192064
2022-10-05,51.1085,51.7347,49.7272,50.2429,1722186.5362243
2022-10-06,50.4639,51.7163,49.9298,50.7586,1320456.5263685
2022-10-07,50.5008,50.6113,49.0826,49.3957,1234935.6618132
2022-10-10,49.2668,50.3166,48.7879,49.3589,1104889.7383594
2022-10-11,49.5062,49.6904,47.9039,48.3459,2230289.324712
2022-10-12,48.7879,49.3773,47.554,48.4564,1517069.5955831
2022-10-13,48.659,49.0642,47.0935,48.8064,1707439.6872939
2022-10-14,49.7825,50.3718,48.6222,49.0826,1639809.4218644
2022-10-17,49.0826,50.6481,48.8248,49.8562,1207084.9670771
2022-10-18,48.8064,48.8064,46.9278,47.5908,6602487.8714928
2022-10-19,47.8855,48.0697,46.2279,46.4121,2403057.6731009
2022-10-20,46.5042,47.2409,45.9332,46.9646,3346709.4048934
2022-10-21,46.6883,46.6883,45.9977,46.2832,2327060.3626781
2022-10-24,46.6331,46.6699,45.1689,46.3016,1710019.8428947
2022-10-25,46.541,47.3145,45.9148,47.204,2766284.0730506
2022-10-26,47.3882,49.1195,47.0014,49.0642,3609421.5865926
2022-10-27,49.4326,51.1822,49.101,51.1822,11128647.647618
2022-10-28,50.6481,51.8452,49.9482,51.1454,11695820.362057
2022-10-31,51.4585,51.4585,49.9114,50.5744,5926798.7642992
2022-11-02,51.4585,53.9448,51.1085,53.4476,5046372.7898905
2022-11-03,52.9503,55.2156,52.3057,55.2156,4125726.3596142
2022-11-04,56.0076,58.0151,56.0076,58.0151,3686093.2558656
2022-11-07,58.4387,58.6045,54.6079,55.7129,3016753.5467351
2022-11-08,55.6208,57.3705,54.8841,57.1311,2318835.5737386
2022-11-09,57.0942,57.5363,56.0444,56.1734,2343086.4301681
2022-11-10,55.7129,57.9046,54.7368,57.6468,3289721.1953929
2022-11-14,57.923,60.1147,57.6652,58.4203,3762685.6526812
2022-11-15,58.7334,60.2989,57.8125,59.7648,3789258.2147817
2022-11-16,59.1202,59.82,58.9544,59.0281,2517496.6957574
2022-11-17,59.2122,59.9858,58.1072,59.0281,2831112.6543682
2022-11-18,59.0281,59.4885,57.2232,57.7941,2353414.6540397
2022-11-21,57.8125,58.3098,56.3944,56.6338,1965898.3043937
2022-11-22,57.3705,59.4885,57.3337,59.0649,2282572.225198
2022-11-23,59.5438,60.2252,58.2177,58.5676,2255465.3884529
2022-11-24,59.1017,59.1386,57.481,58.9728,1494462.8282022
2022-11-25,58.936,59.3227,58.144,59.1754,1220005.2917143
2022-11-28,58.6597,58.6781,57.3521,57.6468,2680169.2080266
2022-11-29,58.936,60.0594,57.9046,59.6727,2327528.3959541
2022-11-30,59.8569,61.054,59.1938,60.1331,7364071.4011232
2022-12-01,60.5936,62.8405,59.4148,62.8405,3901400.508021
2022-12-02,62.5642,62.5826,59.3964,59.3964,3689213.1157313
2022-12-05,59.6911,61.1092,59.2122,60.612,1200041.6635305
2022-12-06,60.3173,60.483,58.6781,59.1386,1746398.2993871
2022-12-07,58.936,59.6911,58.8071,59.5069,1149052.0986171
2022-12-08,59.2307,59.2307,57.4626,57.9967,1596182.4221754
2022-12-09,58.0335,58.2545,56.468,57.2784,1653587.6265204
2022-12-12,57.0574,58.7518,56.689,58.6966,1581748.3193784
2022-12-13,58.6413,59.8753,57.7388,58.8807,1875185.6368387
2022-12-14,58.936,59.4148,58.273,58.5492,1630496.5370023
2022-12-15,58.1993,58.6413,57.6468,58.4571,2022209.9831958
2022-12-16,58.0151,58.3098,56.818,57.5547,5231583.6563239
2022-12-19,57.3705,58.3466,57.1495,57.8125,1406129.4202943
2022-12-20,57.2232,58.8439,56.9469,58.7518,1074525.129391
2022-12-21,58.494,58.9176,58.0519,58.2914,1238279.2220383
2022-12-22,58.4755,58.8807,58.1256,58.6597,976091.54166704
2022-12-23,58.6413,58.6781,58.0335,58.6597,750423.48791782
2022-12-27,58.936,59.1754,58.2914,58.6781,564113.66632116
2022-12-28,58.6781,59.5253,58.4755,58.586,1444938.1748652
2022-12-29,58.6781,59.3964,58.4387,59.3964,1235841.3224913
2022-12-30,59.3964,59.4885,58.936,59.157,685199.63023714
2023-01-02,59.157,59.8569,58.8439,59.4885,622141.1051608
2023-01-03,59.599,60.612,59.4885,60.041,1713015.907416
2023-01-04,59.6727,61.1092,59.5806,60.5567,1984806.4143772
2023-01-05,60.041,60.4278,57.0206,57.5178,5503326.3826258
2023-01-09,58.4019,58.6045,56.2654,57.0942,6166324.2951619
2023-01-10,56.7627,57.5915,56.4312,57.0942,4941418.2280998
2023-01-11,57.3705,58.9728,57.0942,57.0942,3229754.2961564
2023-01-12,57.6836,58.365,57.3705,58.1256,2682781.9413496
2023-01-13,58.2914,58.365,57.4442,57.5547,1801855.3559427
2023-01-16,57.7757,58.5492,56.7443,58.2914,1761928.0995751
2023-01-17,58.0519,58.3282,57.0206,57.5178,1914145.334856
2023-01-18,57.4442,59.0097,57.3337,58.8071,2389464.0755375
2023-01-19,57.923,58.6413,57.5731,58.2914,1792687.9849066
2023-01-20,58.6045,58.8991,58.0151,58.6045,1011374.3007684
2023-01-23,58.7518,60.0594,58.5492,59.8384,2076474.6951177
2023-01-24,59.9489,60.9619,59.3596,59.7095,1683956.579185
2023-01-25,59.7095,60.3173,58.7886,59.2675,1526821.1937712
2023-01-26,60.041,60.4094,59.7464,59.9674,1476828.5071581
2023-01-27,60.3173,62.2511,60.2252,62.2143,3706335.9665365
2023-01-30,62.1959,62.1959,60.391,60.7225,2206252.3953251
2023-01-31,60.7225,60.833,59.4517,59.7832,3073184.6771853
2023-02-01,59.8016,60.612,57.7757,57.9046,3738699.7617258
2023-02-02,58.4755,59.1017,57.6468,58.5308,2866170.6271862
2023-02-03,58.2914,58.936,57.7388,58.0519,1465479.5146565
2023-02-06,58.1993,58.5124,57.0942,57.1311,1617370.9727151
2023-02-07,57.5547,57.702,56.7627,57.6652,1621490.9686533
2023-02-08,58.4755,59.9674,58.4755,59.3964,1833259.1942502
2023-02-09,59.3964,59.9674,58.5492,59.1017,1241900.7788264
2023-02-10,58.7518,58.936,57.6099,58.4755,1508748.159401
2023-02-13,58.6413,58.9176,57.5178,58.4019,1162581.62666
2023-02-14,58.6597,58.936,57.8493,58.586,955786.9333239
2023-02-15,58.6413,58.7518,58.0704,58.7518,1026032.1039246
2023-02-16,58.6966,59.378,57.8493,58.2914,1108540.6150975
2023-02-17,58.1993,58.6597,57.9414,58.2914,1087548.6168153
2023-02-20,58.4387,58.586,57.8493,58.2361,671295.45838852
2023-02-21,58.2361,58.5492,57.3705,57.8309,1070410.5630731
2023-02-22,57.8862,57.923,56.6338,57.4626,1755679.692451
2023-02-23,57.5178,59.2307,57.481,59.1202,1770623.0936388
2023-02-24,59.3964,59.7832,57.1863,57.6099,2033234.2843991
2023-02-27,57.6099,58.2177,57.6099,58.0519,910583.17187886
2023-02-28,58.365,61.5697,57.6836,61.3855,6946261.0275737
2023-03-01,61.3855,62.2511,60.5199,61.0356,4661433.3380731
2023-03-02,60.6304,60.6304,59.2859,60.0042,2391383.9893011
2023-03-03,60.041,60.612,59.82,60.4094,1291334.2145413
2023-03-06,60.7777,61.2197,60.3173,61.0908,1400594.465287
2023-03-07,60.5015,60.833,59.9121,59.9489,1977876.0469344
2023-03-08,59.5806,60.1331,59.2307,60.0042,1620389.8416419
2023-03-09,59.3964,59.7832,58.4387,58.4571,1753531.7346319
2023-03-10,58.0151,58.0519,57.26,57.5178,1846374.9852208
2023-03-13,57.8309,58.0151,54.2211,55.2341,3575987.0702659
2023-03-14,55.2341,55.4919,54.1843,54.9946,2605908.2901988
2023-03-15,55.0867,55.2525,51.9558,51.9926,3731776.9957515
2023-03-16,52.4899,52.7293,49.7641,51.127,5509448.8225573
2023-03-17,51.569,52.8214,50.8875,51.0533,6042166.2520394
2023-03-20,50.7402,51.4953,49.1563,51.2743,2894640.2986447
2023-03-21,51.7532,53.6686,51.7532,53.2634,2806216.7590385
2023-03-22,53.4291,53.7238,52.6372,53.1345,1577284.0855086
2023-03-23,52.895,53.5397,52.0478,53.0608,1247723.5037134
2023-03-24,52.7661,52.895,51.2743,51.8084,1580174.8153946
2023-03-27,52.5267,52.8582,51.4769,52.2873,1025886.5900986
2023-03-28,52.8582,53.0976,51.9373,52.4714,1931401.7543223
2023-03-29,52.5451,52.9135,52.011,52.3609,2216694.6412246
2023-03-30,52.5819,54.0553,52.3609,53.7422,2034847.9675737
2023-03-31,54.0001,54.2764,53.245,53.6317,1799845.3104809
2023-04-03,54.2948,56.0813,54.2395,55.0499,1688226.4326456
2023-04-04,55.4919,55.7498,54.6079,54.6079,1427248.4716932
2023-04-05,54.6079,54.792,53.4476,54.3132,1462544.2618834
2023-04-06,54.3132,54.6815,53.8712,53.9633,918194.41371632
2023-04-11,54.4421,55.9339,54.4421,55.7498,2145045.3707957
2023-04-12,56.0813,56.597,55.0131,56.2839,3169869.9271495
2023-04-13,56.0076,56.5417,55.6761,56.2839,2692610.640147
2023-04-14,56.4496,56.8364,56.0997,56.4865,2232111.5053088
2023-04-17,56.818,57.6283,56.468,56.818,1990216.4881159
2023-04-18,56.818,57.8309,56.4865,57.4257,1839267.6121539
2023-04-19,57.0942,57.0942,56.3391,56.8364,1207806.0206625
2023-04-20,56.8364,57.5178,56.3115,56.4496,1668968.6551102
2023-04-21,55.9892,56.7719,55.6392,56.4865,2570895.926192
2023-04-24,56.1734,57.2784,55.4919,57.1126,1697727.1823725
2023-04-25,57.2047,58.1532,57.0942,57.306,2910745.6385921
2023-04-26,57.3889,58.5124,57.2324,58.098,3267698.6551641
2023-04-27,58.1072,59.8569,57.8217,59.5438,2861338.2650551
2023-04-28,59.8569,59.9121,57.923,58.4019,3094222.2842787
2023-05-02,58.1256,59.4148,57.9506,58.0059,2192602.3297099
2023-05-04,58.0059,58.5216,56.864,57.0206,2257362.4978109
2023-05-05,57.2047,58.1256,56.9285,58.0611,1136237.1086151
2023-05-08,58.3098,58.8715,57.923,58.1624,1463846.2848486
2023-05-09,58.1624,58.1624,57.085,57.6744,1681989.9706863
2023-05-10,58.2453,58.7794,57.4902,57.8862,1895117.7732244
2023-05-11,57.9967,58.586,57.2416,57.527,2096806.4515627
2023-05-12,57.4626,58.5216,57.0021,58.2545,2619694.0963233
2023-05-15,58.5216,59.1846,58.3742,58.761,1498995.4752888
2023-05-16,58.715,59.0649,58.2822,58.4848,1504609.7027534
2023-05-17,58.3835,58.7426,57.7296,58.4111,1753348.2134633
2023-05-18,58.5676,59.0373,58.1348,58.4203,1737884.6546438
2023-05-19,58.7794,59.378,58.1717,59.3688,2080403.5684189
2023-05-22,59.332,59.9029,59.0649,59.5438,1539057.3862416
2023-05-23,59.4977,59.8569,58.9268,59.0189,1573795.0114575
2023-05-24,58.9176,59.8476,58.8163,59.2583,1715436.4321778
2023-05-25,59.2583,59.2675,57.3889,57.6191,2617646.043519
2023-05-26,57.527,59.7556,57.4902,59.6451,2686569.6445212
2023-05-29,59.6727,59.8569,58.8991,58.982,1170937.8124126
2023-05-30,58.7886,58.8991,57.702,57.702,2776795.8180908
2023-05-31,57.5455,57.5639,54.8841,55.4274,11729063.755746
2023-06-01,55.9984,57.5455,55.8971,57.4442,2143615.2087897
2023-06-02,57.9875,58.9544,57.8125,58.9544,2776345.1596
2023-06-05,59.0465,60.0871,58.8807,59.1202,2357903.8641632
2023-06-06,58.8807,59.9489,58.6137,59.8845,3541280.9368481
2023-06-07,59.8476,59.9397,59.1109,59.9121,2578587.526411
2023-06-09,60.041,61.3303,59.8476,60.0779,2472676.2655107
2023-06-12,60.1331,60.2989,58.6597,58.8807,2399483.896972
2023-06-13,58.9268,59.3964,58.7518,58.8807,1728736.8302411
2023-06-14,58.936,60.437,58.936,59.82,2851409.6612429
2023-06-15,59.8569,60.4094,59.1294,60.3633,2747465.0088413
2023-06-16,60.4002,61.6986,60.1884,61.5328,7095450.7065352
2023-06-19,61.2474,61.8828,60.7869,60.9619,1632394.7322844
2023-06-20,60.8054,61.4776,60.6396,61.3118,1578000.7953977
2023-06-21,61.054,61.7815,61.0264,61.6986,2429224.0995976
2023-06-22,61.6434,61.938,61.2013,61.5513,1927858.3840675
2023-06-23,61.3487,61.5144,60.2252,60.4738,1683337.6024626
2023-06-26,60.6028,61.3763,59.9674,61.1092,1136600.89318
2023-06-27,61.1092,61.5789,59.5069,60.262,1416706.3207789
2023-06-28,60.658,60.9803,60.041,60.483,1013214.9420745
2023-06-29,60.7685,61.2566,60.5199,60.8422,1152444.5254255
2023-06-30,60.3173,60.5936,58.9636,59.3135,4023877.5406762
2023-07-03,59.3964,60.4923,59.3964,59.9397,1803687.3098562
2023-07-04,60.0963,60.5015,59.6819,59.8292,1036920.6646186
2023-07-05,59.8292,60.2252,58.6321,58.6321,1871791.0381822
2023-07-06,58.4755,58.9728,57.8862,58.365,1862812.617935
2023-07-07,58.5124,59.774,58.5124,59.6727,2329425.5053121
2023-07-10,59.7187,60.3265,59.5253,60.3265,1155209.2881189
2023-07-11,60.7409,61.0172,60.1884,60.9803,1661271.6252708
2023-07-12,60.9803,62.2051,60.7869,61.8828,2293064.4236049
2023-07-13,61.9657,62.5826,61.6157,61.8275,1696033.1408164
2023-07-14,61.8275,62.1959,61.3026,61.4592,1764071.713698
2023-07-17,61.2842,62.3524,61.1461,61.5605,1437816.6847852
2023-07-18,61.6986,62.4445,61.6434,62.4445,1649218.9539691
2023-07-19,62.6195,65.8425,62.4629,64.8664,4223973.1683974
2023-07-20,64.4612,65.7412,64.3691,64.7191,2286787.7824549
2023-07-21,64.7007,64.9585,64.3968,64.7007,1619854.4810732
2023-07-24,64.8112,65.6676,64.8112,65.4926,1643354.9639673
2023-07-25,65.6399,65.8241,64.7743,64.894,1574431.3629651
2023-07-26,65.1058,65.5663,64.3691,64.4796,1244484.1921994
2023-07-27,64.9217,65.5202,64.6638,65.1058,1328128.5799542
2023-07-28,65.1058,65.29,64.6638,64.8756,1371740.3767062
2023-07-31,65.1058,66.0451,65.0874,65.8333,2040107.097866
2023-08-01,65.7505,65.8057,65.29,65.4742,1128202.3563886
2023-08-02,65.3729,65.3821,64.3323,64.3507,1978751.3017383
2023-08-03,64.3691,64.4889,63.3101,63.8903,1872456.7096398
2023-08-04,64.7651,65.1519,64.3231,64.848,1731368.0242734
2023-08-07,65.244,65.2532,63.9455,64.0653,2423925.8760386
2023-08-08,64.0929,64.4889,63.4114,64.01,3001161.8488748
2023-08-09,65,65.46,64.24,64.89,2653791
2023-08-10,64.9,66.52,64.86,66.25,2236208
2023-08-11,65.54,65.78,64.56,64.57,1769360
2023-08-14,64.55,64.59,63.81,64.15,1006257
2023-08-16,63.88,64.32,63.59,63.86,2460390
2023-08-17,63.85,64.2,62.36,62.8,1687370
2023-08-18,62.7,62.8,61.37,62.57,1966521
2023-08-21,62.57,64.42,62.57,64.04,1433804
2023-08-22,64.27,65.17,63.95,64.31,1596261
2023-08-23,64.16,64.66,63.53,64.16,1366324
2023-08-24,63.2,64.26,62.4,63.66,1812151
2023-08-25,63,63.6,62.5,62.56,1413646
2023-08-28,62.8,64.09,62.6,64,1079066
2023-08-29,64,64.15,63.18,63.52,971842
2023-08-30,63.5,63.88,63.09,63.58,850551
2023-08-31,63.58,63.9,62.65,63.05,3924671
2023-09-01,63,64.19,63,63.56,2130194
2023-09-04,63.59,64,62.53,62.53,1901548
2023-09-05,62.55,62.9,61.71,61.79,1424624
2023-09-06,61.8,62.1,60.3,60.5,2020062
2023-09-07,60.33,60.5,58.1,58.46,2428298
2023-09-08,58.7,59.09,58.28,58.63,1590304
2023-09-11,59,59.5,58.26,58.48,1506178
2023-09-12,58.53,59.3,58.51,59.21,1936706
2023-09-13,59.26,59.64,58.85,59.11,1974131
2023-09-14,59.45,60.38,59.28,59.82,1935913
2023-09-15,60.2,61.2,59.75,60.38,4660339
2023-09-18,60.5,61.18,59.41,59.71,1499178
2023-09-19,59.88,60.06,58.69,58.81,1624800
2023-09-20,58.91,59.29,58.41,59.27,1772117
2023-09-21,58.8,60.2,58.48,59.6,1886161
2023-09-22,59.6,61.09,59.51,60.8,2683707
2023-09-25,60.8,60.85,59.68,59.97,1779160
2023-09-26,59.5,59.68,58.75,59.27,1628982
2023-09-27,59.5,59.81,58.22,58.28,1462972
2023-09-28,58.24,58.91,57.8,58.2,1816079
2023-09-29,58.42,59.38,58.4,58.7,1577073
2023-10-02,58.72,59.07,57.74,57.74,1653008
2023-10-03,57.7,58.22,57.14,57.84,1798722
2023-10-04,57.7,57.95,56.97,57.25,1767070
2023-10-05,57.5,58.1,56.01,56.07,2384296
2023-10-06,56.07,56.18,54.43,54.6,3179207
2023-10-09,54.8,58.18,54.7,58.1,4059546
2023-10-10,58.49,60.99,57.56,60.68,3774238
2023-10-11,60.7,61.95,60.15,60.65,2577905
2023-10-12,61.04,61.48,60.12,60.54,1576337
2023-10-13,60.66,62.5,60.54,62.16,2515773
2023-10-16,65.81,68.6,65.04,67.46,11274321
2023-10-17,67.46,69.16,65.3,66.5,4840157
2023-10-18,66.2,67.18,65.66,66.45,4668094
2023-10-19,66,66.33,64.66,65.99,2672950
2023-10-20,65.4,66.52,65.01,65.41,1920339
2023-10-23,65.2,65.6,64.53,65.06,1479503
2023-10-24,65.05,66.42,65.05,65.61,2488231
2023-10-25,65.66,66.6,65.51,65.87,1654028
2023-10-26,65.56,66.25,65.12,66.1,1725591
2023-10-27,66.3,66.76,65.86,65.88,1621479
2023-10-30,66,66.8,65.3,65.6,2149790
2023-10-31,66.27,67.96,65.8,66.5,3633720
2023-11-02,67.5,67.59,65.88,65.88,2776246
2023-11-03,66,66.25,64.92,65.56,2297599
2023-11-06,66.5,66.83,65.95,66.15,1981523
2023-11-07,65.9,66,65.02,65.1,1458627
2023-11-08,64.88,65.32,63.8,63.8,2028348
2023-11-09,63.83,64.35,62.55,63.25,2089108
2023-11-10,63.23,63.39,62.04,62.16,1689196
2023-11-13,62.57,62.96,61.66,61.85,1568499
2023-11-14,62.06,64.44,62.01,64.27,2072087
2023-11-15,65,65.2,62.96,63.23,2376026
2023-11-16,63.3,63.64,62.57,62.6,2193694
2023-11-17,62.6,62.74,61.83,62.26,2171296
2023-11-20,62.3,64.4,62.3,63.9,1509847
2023-11-21,64.12,64.48,63.3,64.05,1677911
2023-11-22,64,64.19,62.43,63.01,1687650
2023-11-23,63.32,63.63,62.72,63.07,1376689
2023-11-24,63,64.32,63,64.2,1200671
2023-11-27,64.2,64.2,63.5,63.87,1498548
2023-11-28,63.8,65.16,63.71,64.71,1961930
2023-11-29,62.77,62.9,58.4,59.6,12357254
2023-11-30,59.91,61.2,59.02,59.04,6381366
2023-12-01,59.1,60.7,58.61,60.6,2382569
2023-12-04,60.56,60.8,59.7,59.95,1506962
2023-12-05,59.8,60.87,59.7,60.33,1777221
2023-12-06,60.58,61.67,60.3,61.31,3489026
2023-12-07,61.29,61.29,60.26,60.66,1408645
2023-12-08,61,63.13,61,62.01,3561097
2023-12-11,62.05,63.54,62.05,63.37,2112806
2023-12-12,63.88,64.12,62.33,62.65,2686987
2023-12-13,62.5,63.32,62.23,62.4,1848265
2023-12-14,63,63.34,62.19,62.19,1961958
2023-12-15,62.75,63.66,62.22,62.24,11322359
2023-12-18,62.34,63.15,62.25,62.99,1759439
2023-12-19,62.99,63.68,62.46,63.14,1998153
2023-12-20,63.65,64,62.72,62.72,1545273
2023-12-21,62.68,64.2,62.46,64.2,3004614
2023-12-22,64.25,64.65,64,64.46,1320539
2023-12-27,64.47,65.56,64.25,65.45,2824504
2023-12-28,65.57,66.64,65.5,66.11,2781493
2023-12-29,66.15,67.17,65.5,65.5,3142868
2024-01-02,65.92,66.78,64.87,65.5,1788865
2024-01-03,65.47,65.48,63.64,64.65,1947154
2024-01-04,64.67,65.46,64.35,64.35,1944386
2024-01-05,64.03,64.65,63.46,64.31,1659655
2024-01-08,64.03,64.18,62.51,63.1,2119961
2024-01-09,63.84,63.87,63.13,63.14,1181502
2024-01-10,62.99,63.43,62.56,62.56,1181504
2024-01-11,62.81,62.91,61.8,61.8,1590747
2024-01-12,61.9,62.57,61.5,61.65,1067024
2024-01-15,61.75,62.02,60.66,60.84,1147652
2024-01-16,60.55,61.24,60.15,60.56,1036337
2024-01-17,60.35,60.49,58.5,58.6,2844316
2024-01-18,59,59.57,58.3,59,2907307
2024-01-19,59.67,60.27,59.5,59.94,1842601
2024-01-22,60.39,60.59,59.83,60.01,1233116
2024-01-23,60.37,60.47,59.49,60.05,1800508
2024-01-24,60.58,61.25,60.06,60.71,1397204
2024-01-25,60.9,61.17,60.31,60.47,1009831
2024-01-26,60.37,61.1,59.89,61.02,1286582
2024-01-29,61.02,62.37,61,62.3,2747095
2024-01-30,62.32,62.49,61.66,62,2755482
2024-01-31,62,62.86,61.86,62.66,1467211
2024-02-01,62.45,65.8,62.05,65.55,4654372
2024-02-02,65.76,66.45,65.2,65.8,2752572
2024-02-05,65.8,66.64,65,65.42,3073800
2024-02-06,65.51,66.33,65.28,65.84,1636451
2024-02-07,65.9,66.45,65.5,65.87,1442710
2024-02-08,65.87,66,65.16,65.67,1793512
2024-02-09,65.72,66.29,65.5,66.05,1996658
2024-02-12,66.2,67.35,65.82,66.95,4029834
2024-02-13,67,67.78,65.93,66.1,2213795
2024-02-14,66.44,67,65.88,66.9,1042642
2024-02-15,67,67.45,66.5,67,1891710
2024-02-16,67.1,68.15,67.1,67.83,1870487
2024-02-19,67.84,68.87,67.32,67.67,1756624
2024-02-20,67.64,68.05,67.1,67.89,2421278
2024-02-21,68.05,68.3,67.28,67.61,1877853
2024-02-22,68,68.46,65.27,66.11,4861228
2024-02-23,66.11,66.97,65.56,66.12,2185340
2024-02-26,66.18,66.53,65.4,65.46,2261172
2024-02-27,65.46,66.67,65.3,65.98,2297423
2024-02-28,66,66.18,63.85,63.88,2219026
2024-02-29,64.16,64.4,61.91,61.98,5261753
2024-03-01,62.56,63.5,62.22,63.14,1221512
